"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Alley","Lot_Shape","Land_Contour","Lot_Config","Land_Slope","Neighborhood","Condition_1","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Fence","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price"
528328100,"Two_Story_1946_and_Newer","Residential_Low_Density",108,14774,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","Northridge","Norm","OneFam","Two_Story","Excellent","Average",1999,1999,"Gable","VinylSd","VinylSd","BrkFace",165,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1393,1393,"Excellent","Y","SBrkr",1422,1177,2599,0,0,2,1,4,1,"Good",10,"Typ",1,"Typical","BuiltIn",1999,"Fin",3,779,"Typical","Typical","Paved",668,30,0,0,0,"No_Fence",0,5,2010,"WD ","Normal",333168
528382030,"Two_Story_1946_and_Newer","Residential_Low_Density",58,16770,"No_Alley_Access","Moderately_Irregular","Lvl","CulDSac","Gtl","Northridge","Norm","OneFam","Two_Story","Good","Average",1998,1998,"Gable","VinylSd","VinylSd","BrkFace",30,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1195,1195,"Good","Y","SBrkr",1195,644,1839,0,0,2,1,4,1,"Typical",7,"Typ",0,"No_Fireplace","Attchd",1998,"Fin",2,486,"Typical","Typical","Paved",0,81,0,0,0,"No_Fence",0,6,2010,"WD ","Normal",221000
528386040,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",56,14720,"No_Alley_Access","Slightly_Irregular","Lvl","CulDSac","Gtl","Northridge","Norm","OneFam","One_and_Half_Fin","Very_Good","Average",1995,1996,"Hip","VinylSd","VinylSd","BrkFace",579,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,1217,2033,"Excellent","Y","SBrkr",2053,1185,3238,1,0,2,1,4,1,"Good",9,"Typ",1,"Excellent","Attchd",1996,"Fin",3,666,"Typical","Typical","Paved",283,86,0,0,0,"No_Fence",0,3,2010,"WD ","Normal",410000
528445060,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,8987,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Somerset","Norm","OneFam","One_Story","Very_Good","Average",2005,2006,"Gable","VinylSd","VinylSd","BrkFace",226,"Good","Typical","PConc","Good","Typical","No_Basement","Unf",7,"Unf",0,1595,1595,"Excellent","Y","SBrkr",1595,0,1595,0,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"RFn",3,880,"Typical","Typical","Paved",144,0,0,0,0,"No_Fence",0,5,2010,"WD ","Normal",221500
528456160,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",92,9215,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Somerset","Norm","OneFam","One_Story","Good","Average",2009,2010,"Hip","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1218,1218,"Excellent","Y","SBrkr",1218,0,1218,0,0,2,0,2,1,"Good",4,"Typ",0,"No_Fireplace","Attchd",2009,"RFn",2,676,"Typical","Typical","Paved",0,136,0,0,0,"No_Fence",0,4,2010,"New","Partial",204500
528477080,"Two_Story_1946_and_Newer","Floating_Village_Residential",100,12552,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Somerset","Norm","OneFam","Two_Story","Good","Average",2004,2005,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,769,991,"Excellent","Y","SBrkr",991,956,1947,0,0,2,1,3,1,"Good",8,"Typ",1,"Good","Attchd",2004,"RFn",2,678,"Typical","Typical","Paved",0,136,0,0,0,"Good_Wood",0,5,2010,"WD ","Normal",254900
528480090,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",84,10440,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Somerset","Norm","OneFam","One_Story","Above_Average","Average",2005,2005,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,54,1468,"Excellent","Y","SBrkr",1468,0,1468,1,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2005,"Fin",2,528,"Typical","Typical","Paved",0,102,0,0,216,"No_Fence",0,5,2010,"WD ","Normal",271500
531369060,"Two_Story_1946_and_Newer","Residential_Low_Density",70,11920,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer_West","Norm","OneFam","Two_Story","Good","Average",2004,2004,"Gable","VinylSd","VinylSd","BrkFace",122,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,831,831,"Excellent","Y","SBrkr",831,828,1659,0,0,2,1,3,1,"Good",8,"Typ",0,"No_Fireplace","Attchd",2004,"RFn",2,484,"Typical","Typical","Paved",144,68,0,0,0,"No_Fence",0,4,2010,"WD ","Normal",181000
531452050,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",50,7175,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer_West","Norm","TwnhsE","One_Story","Above_Average","Average",1984,1984,"Gable","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","No","ALQ",1,"LwQ",121,0,744,"Typical","Y","SBrkr",752,0,752,1,0,1,0,2,1,"Typical",4,"Typ",0,"No_Fireplace","Attchd",1984,"Unf",1,264,"Typical","Typical","Paved",353,0,0,0,90,"Minimum_Privacy",0,2,2010,"WD ","Normal",125000
531452180,"Two_Story_1946_and_Newer","Residential_Low_Density",0,9453,"No_Alley_Access","Slightly_Irregular","Lvl","CulDSac","Gtl","Sawyer_West","RRNe","OneFam","Two_Story","Good","Good",1993,2003,"Gable","HdBoard","HdBoard","None",0,"Good","Typical","PConc","Good","Typical","No","BLQ",2,"Unf",0,594,996,"Excellent","Y","SBrkr",1014,730,1744,0,0,2,1,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd",1993,"RFn",2,457,"Typical","Typical","Paved",370,70,0,238,0,"No_Fence",0,2,2010,"WD ","Normal",194500
531453010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",81,9672,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Sawyer_West","Norm","OneFam","One_Story","Above_Average","Average",1984,1985,"Hip","HdBoard","Plywood","None",0,"Typical","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,702,1040,"Typical","Y","SBrkr",1097,0,1097,0,0,2,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd",1986,"Unf",2,480,"Typical","Typical","Paved",0,0,0,0,0,"Good_Privacy",0,5,2010,"WD ","Normal",152000
531453040,"Two_Story_1946_and_Newer","Residential_Low_Density",70,8400,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Sawyer_West","Norm","OneFam","Two_Story","Above_Average","Above_Average",1980,1981,"Gable","HdBoard","HdBoard","BrkFace",130,"Typical","Typical","CBlock","Good","Typical","No","Unf",7,"Unf",0,650,650,"Typical","Y","SBrkr",888,676,1564,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","Attchd",1980,"Unf",2,476,"Typical","Typical","Paved",0,50,0,0,204,"Minimum_Privacy",0,4,2010,"WD ","Normal",171000
531477050,"One_Story_1945_and_Older","Residential_High_Density",70,9800,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Sawyer_West","Feedr","OneFam","One_Story","Average","Average",1920,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"Typical","Fair","BrkTil","Typical","Typical","No","Unf",7,"Unf",0,816,816,"Typical","N","FuseA",1012,0,1012,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1920,"Unf",1,429,"Typical","Typical","Paved",121,0,80,0,0,"No_Fence",0,4,2010,"WD ","Normal",67500
532354090,"Split_Foyer","Residential_Low_Density",88,11782,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Sawyer","Norm","OneFam","SFoyer","Average","Good",1961,1995,"Gable","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","Av","ALQ",1,"Unf",0,210,1109,"Typical","Y","SBrkr",1155,0,1155,1,0,1,0,3,1,"Good",6,"Min2",0,"No_Fireplace","Detchd",1987,"Unf",2,576,"Typical","Typical","Paved",192,0,0,0,0,"Minimum_Privacy",400,6,2010,"WD ","Normal",148000
532377060,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,9819,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Sawyer","Norm","OneFam","One_Story","Average","Average",1967,1967,"Gable","MetalSd","MetalSd","BrkFace",31,"Typical","Good","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,432,882,"Typical","Y","SBrkr",900,0,900,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1970,"Unf",1,280,"Typical","Typical","Paved",0,0,0,0,0,"Minimum_Privacy",0,2,2010,"WD ","Normal",122000
532377100,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,7500,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Sawyer","Feedr","OneFam","One_Story","Average","Average",1963,1963,"Gable","HdBoard","HdBoard","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,216,1040,"Fair","Y","SBrkr",1040,0,1040,1,0,1,1,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd",1963,"Fin",1,308,"Typical","Typical","Paved",0,0,220,0,0,"Minimum_Privacy",0,6,2010,"WD ","Normal",133000
532479070,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",39,15410,"No_Alley_Access","Slightly_Irregular","Lvl","CulDSac","Gtl","Sawyer","RRNe","OneFam","One_Story","Above_Average","Above_Average",1974,2002,"Hip","Plywood","Plywood","BrkCmn",250,"Typical","Good","CBlock","Typical","Typical","Gd","BLQ",2,"GLQ",859,223,1208,"Excellent","Y","SBrkr",1494,0,1494,1,0,2,0,3,1,"Typical",7,"Typ",2,"Fair","Attchd",1974,"Fin",2,461,"Typical","Typical","Paved",296,0,186,0,0,"Good_Privacy",0,4,2010,"WD ","Abnorml",169000
533130020,"Two_Story_1946_and_Newer","Residential_Low_Density",107,10186,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge","Norm","OneFam","Two_Story","Good","Average",1992,1992,"Gable","HdBoard","HdBoard","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,76,750,"Excellent","Y","SBrkr",1061,862,1923,1,0,2,1,3,1,"Good",8,"Typ",1,"Typical","Attchd",1992,"RFn",2,564,"Typical","Typical","Paved",240,39,0,0,0,"No_Fence",0,6,2010,"WD ","Normal",190000
533130130,"Two_Story_1946_and_Newer","Residential_Low_Density",85,13143,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northridge","Norm","OneFam","Two_Story","Very_Good","Average",1993,1993,"Gable","HdBoard","ImStucc","BrkFace",504,"Good","Typical","PConc","Good","Typical","No","LwQ",4,"GLQ",981,0,1231,"Excellent","Y","SBrkr",1251,1098,2349,1,0,2,1,4,1,"Good",9,"Typ",1,"Typical","Attchd",1993,"RFn",3,762,"Typical","Typical","Paved",32,130,0,0,0,"No_Fence",0,6,2010,"WD ","Normal",362500
533130160,"Two_Story_1946_and_Newer","Residential_Low_Density",88,11134,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Northridge","Norm","OneFam","Two_Story","Very_Good","Average",1992,1993,"Gable","HdBoard","HdBoard","BrkFace",180,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,261,1390,"Excellent","Y","SBrkr",1402,823,2225,1,0,2,1,4,1,"Good",7,"Typ",1,"Typical","Attchd",1992,"RFn",3,713,"Typical","Typical","Paved",198,30,0,0,0,"No_Fence",0,6,2010,"WD ","Normal",285000
533205060,"One_Story_PUD_1946_and_Newer","Floating_Village_Residential",25,4835,"No_Alley_Access","Slightly_Irregular","Lvl","CulDSac","Gtl","Somerset","Norm","TwnhsE","One_Story","Good","Average",2004,2005,"Gable","MetalSd","MetalSd","None",0,"Good","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,190,1488,"Excellent","Y","SBrkr",1488,0,1488,1,0,2,0,2,1,"Good",6,"Typ",1,"Good","Attchd",2004,"Fin",2,506,"Typical","Typical","Paved",168,50,0,0,0,"No_Fence",0,3,2010,"WD ","Normal",260000
533208090,"Two_Story_PUD_1946_and_Newer","Floating_Village_Residential",39,3515,"Paved","Regular","Lvl","Inside","Gtl","Somerset","Norm","TwnhsE","Two_Story","Good","Average",2004,2004,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,840,840,"Excellent","Y","SBrkr",840,840,1680,0,0,2,1,2,1,"Good",3,"Typ",0,"No_Fireplace","Attchd",2004,"RFn",2,588,"Typical","Typical","Paved",0,111,0,0,0,"No_Fence",0,1,2010,"WD ","Normal",190000
533210060,"Two_Story_PUD_1946_and_Newer","Floating_Village_Residential",30,3215,"Paved","Regular","Lvl","Inside","Gtl","Somerset","Norm","TwnhsE","Two_Story","Good","Average",2004,2004,"Gable","MetalSd","MetalSd","BrkFace",120,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,320,600,"Excellent","Y","SBrkr",600,600,1200,0,0,2,1,2,1,"Good",4,"Typ",0,"No_Fireplace","Detchd",2004,"RFn",2,480,"Typical","Typical","Paved",0,172,0,0,0,"No_Fence",0,4,2010,"ConLD","Normal",155000
533212010,"Two_Story_PUD_1946_and_Newer","Floating_Village_Residential",30,3182,"Paved","Regular","Lvl","Inside","Gtl","Somerset","Norm","TwnhsE","Two_Story","Good","Average",2004,2005,"Gable","MetalSd","MetalSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,600,600,"Excellent","Y","SBrkr",600,600,1200,0,0,2,1,2,1,"Good",4,"Typ",0,"No_Fireplace","Detchd",2004,"RFn",2,480,"Typical","Typical","Paved",0,172,0,0,0,"No_Fence",0,6,2010,"WD ","Normal",151000
533212020,"Two_Story_PUD_1946_and_Newer","Floating_Village_Residential",24,2544,"Paved","Regular","Lvl","Inside","Gtl","Somerset","Norm","Twnhs","Two_Story","Good","Average",2004,2005,"Gable","MetalSd","MetalSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"ALQ",42,190,600,"Excellent","Y","SBrkr",600,600,1200,1,0,2,1,2,1,"Good",4,"Typ",0,"No_Fireplace","Detchd",2004,"RFn",2,480,"Typical","Typical","Paved",0,172,0,0,0,"No_Fence",0,2,2010,"WD ","Normal",149500
533212060,"Two_Story_PUD_1946_and_Newer","Floating_Village_Residential",24,2544,"Paved","Regular","Lvl","Inside","Gtl","Somerset","Norm","Twnhs","Two_Story","Above_Average","Average",2005,2005,"Gable","VinylSd","VinylSd","BrkFace",216,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,224,600,"Excellent","Y","SBrkr",600,636,1236,1,0,2,1,2,1,"Good",4,"Typ",0,"No_Fireplace","Detchd",2005,"RFn",2,480,"Typical","Typical","Paved",0,166,0,0,0,"No_Fence",0,5,2010,"WD ","Normal",152000
533213030,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",0,4403,"No_Alley_Access","Moderately_Irregular","Lvl","Inside","Gtl","Somerset","Norm","OneFam","One_Story","Good","Average",2009,2009,"Gable","MetalSd","MetalSd","Stone",432,"Excellent","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,892,1470,"Excellent","Y","SBrkr",1478,0,1478,1,0,2,1,2,1,"Good",7,"Typ",1,"Good","Attchd",2009,"Fin",2,484,"Typical","Typical","Paved",0,144,0,0,0,"No_Fence",0,6,2010,"New","Partial",222000
533221110,"Two_Story_PUD_1946_and_Newer","Floating_Village_Residential",0,2980,"No_Alley_Access","Regular","Lvl","Corner","Gtl","Somerset","Norm","TwnhsE","Two_Story","Above_Average","Average",2000,2000,"Gable","MetalSd","MetalSd","BrkFace",1159,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,290,756,"Excellent","Y","SBrkr",756,756,1512,1,0,2,1,2,1,"Good",5,"Typ",0,"No_Fireplace","Detchd",2000,"Unf",2,440,"Typical","Typical","Paved",0,32,0,0,0,"No_Fence",0,5,2010,"WD ","Normal",177000
533223020,"Two_Story_PUD_1946_and_Newer","Floating_Village_Residential",24,2572,"No_Alley_Access","Regular","Lvl","FR2","Gtl","Somerset","Norm","Twnhs","Two_Story","Good","Average",1999,1999,"Hip","MetalSd","MetalSd","None",0,"Good","Typical","PConc","Good","Typical","No","ALQ",1,"Unf",0,92,696,"Excellent","Y","SBrkr",696,720,1416,1,0,2,1,3,1,"Good",6,"Typ",0,"No_Fireplace","Detchd",1999,"Unf",2,484,"Typical","Typical","Paved",0,44,0,0,0,"No_Fence",0,5,2010,"WD ","Normal",155000
533223100,"Two_Story_PUD_1946_and_Newer","Floating_Village_Residential",0,2403,"No_Alley_Access","Slightly_Irregular","Lvl","FR2","Gtl","Somerset","Norm","TwnhsE","Two_Story","Good","Average",2003,2003,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,286,530,"Excellent","Y","SBrkr",530,550,1080,0,0,2,1,2,1,"Good",4,"Typ",0,"No_Fireplace","Attchd",2003,"RFn",2,496,"Typical","Typical","Paved",0,50,0,0,0,"No_Fence",0,6,2010,"WD ","Normal",147110
533238045,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",57,12853,"Paved","Slightly_Irregular","Lvl","Inside","Gtl","Somerset","Norm","OneFam","One_Story","Very_Good","Average",2010,2010,"Gable","CemntBd","CmentBd","None",0,"Good","Typical","PConc","Excellent","Poor","No","GLQ",3,"Unf",0,610,1642,"Excellent","Y","SBrkr",1418,0,1418,1,0,1,1,1,1,"Good",6,"Typ",1,"Good","Attchd",2010,"RFn",3,852,"Typical","Typical","Paved",160,192,0,224,0,"No_Fence",0,4,2010,"New","Partial",267916
533253060,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",30,4420,"No_Alley_Access","Slightly_Irregular","Lvl","CulDSac","Gtl","Greens","Norm","TwnhsE","One_Story","Very_Good","Average",1980,1980,"Gable","Wd Sdng","Wd Sdng","None",0,"Good","Typical","CBlock","Good","Typical","Gd","GLQ",3,"Unf",0,0,728,"Typical","Y","SBrkr",788,0,788,1,0,1,0,1,1,"Good",3,"Typ",1,"Typical","Detchd",1980,"Fin",2,484,"Typical","Typical","Paved",133,42,0,0,0,"No_Fence",0,6,2010,"WD ","Normal",155000
533253210,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",40,3880,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Greens","Norm","Twnhs","One_Story","Very_Good","Above_Average",1978,1978,"Gable","Wd Sdng","Plywood","None",0,"Good","Typical","CBlock","Good","Typical","Gd","GLQ",3,"Unf",0,174,1226,"Typical","Y","SBrkr",1226,0,1226,1,0,1,0,1,1,"Good",4,"Typ",1,"Typical","Attchd",1978,"Fin",2,484,"Typical","Typical","Paved",223,78,0,0,0,"No_Fence",0,1,2010,"WD ","Normal",206000
533352170,"Two_Story_1946_and_Newer","Residential_Low_Density",0,13517,"No_Alley_Access","Slightly_Irregular","Lvl","CulDSac","Gtl","Sawyer","RRAe","OneFam","Two_Story","Above_Average","Very_Good",1976,2005,"Gable","HdBoard","Plywood","BrkFace",289,"Good","Typical","CBlock","Typical","Typical","No","GLQ",3,"Unf",0,192,725,"Excellent","Y","SBrkr",725,754,1479,0,0,2,1,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",1976,"RFn",2,475,"Typical","Typical","Paved",0,44,0,0,0,"No_Fence",0,3,2010,"WD ","Normal",130500
534102025,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential",80,8000,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Somerset","Norm","OneFam","One_Story","Good","Average",2002,2002,"Gable","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,659,1492,"Excellent","Y","SBrkr",1492,0,1492,1,0,2,0,3,1,"Good",6,"Typ",1,"Good","Attchd",2002,"RFn",2,596,"Typical","Typical","Paved",277,137,0,0,0,"No_Fence",0,4,2010,"WD ","Normal",230000
534129040,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,10456,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","Northwest_Ames","Norm","OneFam","One_Story","Above_Average","Above_Average",1967,1967,"Hip","HdBoard","HdBoard","BrkFace",120,"Typical","Typical","CBlock","Typical","Typical","No","GLQ",3,"Unf",0,1323,1829,"Good","Y","SBrkr",1829,0,1829,1,0,2,0,4,1,"Typical",8,"Typ",0,"No_Fireplace","Attchd",1967,"RFn",2,535,"Typical","Typical","Paved",0,76,0,0,0,"No_Fence",0,5,2010,"WD ","Normal",218500
534176230,"Two_Story_1946_and_Newer","Residential_Low_Density",80,9600,"No_Alley_Access","Regular","Lvl","Inside","Gtl","Northwest_Ames","Norm","OneFam","Two_Story","Above_Average","Above_Average",1971,1971,"Gable","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,386,715,"Typical","Y","SBrkr",930,715,1645,0,0,1,2,4,1,"Typical",7,"Typ",0,"No_Fireplace","Attchd",1971,"RFn",2,441,"Typical","Typical","Paved",0,78,0,0,0,"Good_Wood",0,6,2010,"WD ","Normal",171000
534202160,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9600,"No_Alley_Access","Regular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","One_Story","Average","Average",1966,1966,"Hip","VinylSd","VinylSd","BrkFace",172,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,534,1232,"Typical","Y","SBrkr",1232,0,1232,1,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd",1966,"RFn",2,490,"Typical","Typical","Paved",0,224,0,0,0,"No_Fence",0,4,2010,"WD ","Normal",142250
534276360,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",77,9320,"No_Alley_Access","Slightly_Irregular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","One_Story","Below_Average","Average",1959,1959,"Gable","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,381,950,"Fair","Y","SBrkr",1225,0,1225,1,0,1,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","No_Garage",NA,"No_Garage",0,0,"No_Garage","No_Garage","Paved",352,0,0,0,0,"No_Fence",400,1,2010,"WD ","Normal",128950
534401110,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,9900,"No_Alley_Access","Regular","Lvl","Corner","Gtl","North_Ames","Norm","OneFam","One_Story","Average","Average",1966,1966,"Hip","HdBoard","HdBoard","None",0,"Typical","Typical","PConc","Good","Typical","No","BLQ",2,"Unf",0,150,1209,"Good","Y","SBrkr",1209,0,1209,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd",1966,"RFn",2,504,"Typical","Typical","Paved",0,0,120,0,0,"No_Fence",0,4,2010,"ConLD","Normal",159000
534401140,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",88,9680,"No_Alley_Access","Regular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","One_Story","Average","Above_Average",1967,1967,"Gable","Wd Sdng","Plywood","BrkFace",268,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,500,1510,"Excellent","Y","SBrkr",1510,0,1510,1,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd",1967,"RFn",2,517,"Typical","Typical","Paved",0,40,0,0,204,"Good_Privacy",0,4,2010,"WD ","Normal",178900
534403410,"Split_or_Multilevel","Residential_Low_Density",0,14112,"No_Alley_Access","Slightly_Irregular","Lvl","Corner","Gtl","North_Ames","Norm","OneFam","SLvl","Average","Good",1964,1964,"Hip","Wd Sdng","HdBoard","BrkFace",86,"Typical","Typical","PConc","Typical","Typical","Av","GLQ",3,"Unf",0,138,1152,"Typical","Y","SBrkr",1152,0,1152,1,0,1,0,3,1,"Typical",6,"Typ",1,"Good","Attchd",1964,"RFn",2,484,"Typical","Typical","Paved",227,0,0,0,0,"No_Fence",0,4,2010,"WD ","Normal",180500
534430080,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",68,9717,"No_Alley_Access","Regular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","One_Story","Average","Above_Average",1950,1996,"Hip","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","Mn","GLQ",3,"Rec",1029,0,1078,"Good","Y","FuseA",1078,0,1078,1,0,1,0,2,1,"Good",5,"Typ",0,"No_Fireplace","Attchd",1950,"Unf",1,240,"Typical","Typical","Paved",366,0,112,0,0,"No_Fence",0,4,2010,"WD ","Normal",142125
534431050,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",68,9724,"No_Alley_Access","Regular","Lvl","Inside","Gtl","North_Ames","Norm","OneFam","One_and_Half_Fin","Average","Good",1952,2002,"Gable","MetalSd","MetalSd","BrkFace",265,"Good","Typical","CBlock","Typical","Typical","No","LwQ",4,"Unf",0,470,1140,"Good","Y","SBrkr",1929,532,2461,0,0,2,0,3,1,"Typical",7,"Min2",2,"Good","Detchd",1994,"Unf",2,400,"Typical","Typical","Paved",0,0,0,0,0,"Good_Wood",0,3,2010,"WD ","Normal",197600
534431070,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",120,17360,"No_Alley_Access","Regular","Lvl","Corner","Gtl","North_Ames","Artery","OneFam","One_and_Half_Fin","Above_Average","Above_Average",1949,1950,"Gable","MetalSd","MetalSd","Stone",340,"Typical","Good","CBlock","Typical","Typical","No","Rec",6,"Unf",0,482,782,"Typical","Y","SBrkr",1019,537,1556,0,0,2,0,3,1,"Typical",6,"Typ",1,"Good","Attchd",1949,"Unf",2,470,"Typical","Typical","Paved",0,0,150,0,0,"No_Fence",0,1,2010,"WD ","Normal",172500
